dataset_id,model_id,F1_Score
205,316, 1.0
63,567, 0.9090909090909091
44,361, 1.0
41,372, 1.0
164,316, 1.0
221,340, 0.923076923076923
41,484, 1.0
199,314, 0.9333333333333333
49,345, 1.0
104,458, 1.0
43,555, 1.0
99,475, 1.0
156,424, 0.9090909090909091
64,427, 0.923076923076923
179,498, 1.0
220,427, 1.0
221,616, 0.9090909090909091
102,552, 0.9090909090909091
215,558, 1.0
189,427, 0.923076923076923
218,332, 1.0
63,651, 0.9090909090909091
86,475, 1.0
63,401, 1.0
123,348, 0.9523809523809523
266,315, 0.977366255144033
130,458, 1.0
152,344, 1.0
202,539, 0.9090909090909091
153,402, 1.0
19,311, 1.0
106,456, 1.0
200,477, 1.0
261,305, 0.9028871391076114
148,350, 1.0
177,504, 0.923076923076923
110,317, 0.9473684210526316
196,316, 1.0
205,427, 1.0
45,512, 1.0
80,444, 1.0
121,363, 1.0
83,346, 1.0
81,342, 1.0
140,455, 0.923076923076923
231,390, 0.9333333333333333
130,513, 1.0
43,378, 1.0
219,334, 1.0
60,478, 0.9090909090909091
119,315, 1.0
147,337, 1.0
203,315, 1.0
101,345, 1.0
77,622, 0.9090909090909091
167,429, 1.0
190,315, 1.0
252,347, 0.9061707523245984
169,427, 1.0
205,475, 1.0
232,485, 0.9090909090909091
155,541, 0.9090909090909091
107,314, 1.0
229,333, 1.0
130,399, 1.0
147,434, 0.9090909090909091
140,386, 0.923076923076923
26,313, 1.0
218,365, 1.0
29,316, 0.9333333333333333
181,562, 0.9090909090909091
183,429, 1.0
151,510, 1.0
57,377, 1.0
140,379, 1.0
147,378, 1.0
194,612, 0.9090909090909091
186,317, 1.0
155,506, 1.0
68,375, 1.0
153,502, 1.0
134,373, 0.9090909090909091
218,381, 1.0
188,315, 1.0
208,344, 1.0
106,539, 0.923076923076923
147,316, 1.0
50,678, 0.9090909090909091
121,332, 1.0
135,333, 0.9523809523809523
19,317, 0.923076923076923
80,514, 0.9090909090909091
207,430, 0.9090909090909091
256,311, 1.0
194,480, 1.0
81,485, 0.923076923076923
139,358, 0.923076923076923
148,525, 1.0
80,623, 0.9090909090909091
72,339, 1.0
227,418, 1.0
25,313, 1.0
193,508, 1.0
232,511, 1.0
214,396, 1.0
184,506, 0.9090909090909091
84,668, 0.9090909090909091
179,558, 1.0
75,315, 1.0
44,505, 0.923076923076923
104,680, 0.9090909090909091
227,375, 1.0
86,495, 1.0
227,315, 1.0
65,315, 1.0
181,428, 1.0
56,332, 1.0
187,347, 1.0
41,399, 1.0
259,337, 0.908237747653806
76,444, 1.0
164,375, 1.0
218,333, 1.0
223,349, 0.9
159,349, 1.0
258,303, 0.9043570669500531
145,428, 0.9090909090909091
44,526, 0.9090909090909091
194,508, 1.0
205,429, 1.0
164,575, 1.0
181,482, 1.0
96,536, 1.0
153,458, 1.0
45,454, 0.923076923076923
43,395, 1.0
215,495, 1.0
183,380, 1.0
72,435, 1.0
212,444, 0.923076923076923
220,597, 0.9090909090909091
41,512, 1.0
207,429, 0.9090909090909091
187,443, 1.0
124,457, 0.923076923076923
80,345, 0.9090909090909091
57,316, 1.0
123,395, 0.9
72,365, 1.0
157,334, 0.9
86,578, 1.0
50,622, 0.9090909090909091
153,316, 1.0
108,653, 0.9090909090909091
181,424, 1.0
21,313, 0.9655172413793104
132,374, 1.0
163,484, 1.0
77,562, 0.9090909090909091
72,485, 1.0
227,478, 1.0
150,374, 1.0
130,569, 0.9090909090909091
129,372, 1.0
30,377, 0.9333333333333333
84,652, 0.9090909090909091
205,524, 1.0
158,418, 0.9090909090909091
155,652, 0.9090909090909091
67,362, 0.9411764705882353
87,541, 0.9090909090909091
227,455, 1.0
179,457, 1.0
96,553, 0.923076923076923
87,400, 1.0
213,455, 0.9333333333333333
48,577, 1.0
230,416, 1.0
44,462, 0.9090909090909091
68,438, 1.0
202,485, 1.0
152,596, 0.9090909090909091
129,679, 0.9090909090909091
130,508, 1.0
46,511, 1.0
140,494, 1.0
95,426, 0.9090909090909091
43,478, 1.0
123,333, 1.0
28,313, 1.0
184,567, 0.9090909090909091
197,500, 0.923076923076923
226,625, 0.9090909090909091
250,307, 0.9001406469760901
77,623, 0.9090909090909091
179,338, 1.0
57,455, 1.0
13,313, 1.0
106,652, 0.923076923076923
211,477, 0.923076923076923
173,333, 0.9473684210526316
119,345, 1.0
129,452, 0.923076923076923
120,372, 1.0
54,458, 1.0
64,317, 1.0
152,654, 0.9090909090909091
227,378, 1.0
227,558, 1.0
49,514, 1.0
102,475, 1.0
141,399, 0.9411764705882353
220,514, 0.9090909090909091
77,614, 0.9090909090909091
7,311, 1.0
100,455, 0.923076923076923
42,331, 1.0
162,396, 0.923076923076923
205,454, 1.0
162,624, 0.9090909090909091
181,644, 0.9090909090909091
200,537, 1.0
87,427, 1.0
243,313, 0.9984709480122325
63,679, 0.9090909090909091
104,511, 1.0
184,595, 0.9090909090909091
133,456, 1.0
183,396, 1.0
104,315, 1.0
101,316, 0.9090909090909091
197,318, 1.0
95,508, 0.9090909090909091
92,346, 1.0
191,535, 0.9333333333333333
196,381, 0.923076923076923
131,317, 0.9411764705882353
92,457, 0.923076923076923
149,354, 0.9
67,429, 0.9333333333333333
77,318, 0.9090909090909091
68,552, 0.9090909090909091
205,334, 1.0
52,317, 1.0
184,614, 0.9090909090909091
212,448, 0.923076923076923
83,626, 0.9090909090909091
163,486, 0.9090909090909091
226,317, 1.0
68,576, 1.0
151,462, 1.0
230,317, 1.0
175,492, 1.0
112,316, 0.923076923076923
190,480, 0.923076923076923
45,318, 1.0
133,514, 1.0
43,538, 1.0
184,618, 0.9090909090909091
77,672, 0.9090909090909091
221,483, 1.0
13,312, 1.0
130,622, 0.9090909090909091
167,502, 1.0
133,483, 1.0
172,333, 1.0
133,455, 1.0
76,412, 1.0
57,396, 1.0
197,399, 1.0
215,458, 1.0
226,567, 0.9090909090909091
140,358, 0.923076923076923
37,344, 0.9411764705882353
179,437, 1.0
177,402, 0.923076923076923
118,652, 0.9090909090909091
152,510, 1.0
80,567, 0.9090909090909091
167,315, 1.0
120,500, 1.0
213,400, 0.9333333333333333
45,372, 1.0
167,424, 0.923076923076923
63,623, 0.9090909090909091
179,458, 1.0
42,332, 0.9411764705882353
147,538, 1.0
66,345, 1.0
219,398, 1.0
253,345, 0.9984177215189874
162,676, 0.9090909090909091
135,357, 0.9
203,514, 1.0
62,371, 1.0
173,317, 0.9473684210526316
77,624, 0.9090909090909091
158,317, 1.0
167,542, 0.9090909090909091
197,595, 0.9090909090909091
140,446, 1.0
180,374, 1.0
155,569, 0.9090909090909091
104,480, 1.0
100,399, 1.0
95,623, 0.9090909090909091
43,515, 1.0
213,388, 0.9333333333333333
68,498, 1.0
287,345, 0.9965095986038394
140,422, 0.923076923076923
156,485, 1.0
180,429, 0.9090909090909091
150,513, 1.0
177,455, 1.0
155,514, 1.0
159,318, 0.9090909090909091
67,445, 0.9333333333333333
81,511, 0.923076923076923
49,346, 1.0
96,437, 1.0
118,672, 0.9090909090909091
133,318, 1.0
227,578, 1.0
214,524, 1.0
131,333, 0.9411764705882353
213,317, 0.9333333333333333
139,515, 0.923076923076923
30,327, 0.9333333333333333
227,330, 0.923076923076923
124,430, 0.923076923076923
227,488, 0.923076923076923
86,532, 0.9090909090909091
191,435, 0.9333333333333333
86,484, 0.9090909090909091
134,483, 0.9090909090909091
229,351, 0.9090909090909091
207,344, 0.9090909090909091
102,357, 1.0
152,653, 0.9090909090909091
49,450, 0.923076923076923
179,438, 1.0
163,456, 1.0
203,485, 1.0
219,412, 1.0
206,495, 0.9090909090909091
50,650, 0.9090909090909091
67,356, 0.9411764705882353
46,372, 1.0
155,513, 1.0
139,535, 0.923076923076923
49,374, 1.0
76,494, 1.0
203,511, 1.0
86,398, 1.0
151,317, 1.0
151,396, 1.0
74,317, 1.0
130,474, 0.923076923076923
187,411, 1.0
104,423, 0.923076923076923
44,476, 0.9090909090909091
218,331, 1.0
96,438, 1.0
155,474, 0.923076923076923
229,331, 1.0
83,508, 0.923076923076923
50,596, 0.9090909090909091
118,315, 1.0
108,455, 1.0
221,564, 0.9090909090909091
49,315, 1.0
107,370, 0.9333333333333333
214,317, 1.0
209,443, 1.0
67,348, 1.0
160,317, 0.9090909090909091
104,670, 0.9090909090909091
194,344, 1.0
191,377, 0.9333333333333333
205,460, 1.0
184,507, 0.923076923076923
199,372, 1.0
44,456, 0.9090909090909091
102,378, 1.0
3,313, 1.0
149,363, 0.9523809523809523
232,424, 0.923076923076923
196,332, 1.0
285,311, 1.0
142,396, 0.9333333333333333
230,510, 1.0
163,427, 1.0
162,622, 0.9090909090909091
164,376, 1.0
77,480, 0.923076923076923
175,382, 1.0
30,333, 0.9333333333333333
131,315, 1.0
57,435, 1.0
190,514, 1.0
217,331, 1.0
97,316, 0.9090909090909091
76,462, 1.0
60,456, 0.9090909090909091
206,538, 0.9090909090909091
226,569, 0.9090909090909091
56,364, 0.9333333333333333
262,341, 0.9152542372881356
196,443, 0.923076923076923
263,311, 1.0
50,679, 0.9090909090909091
45,444, 0.923076923076923
230,354, 1.0
233,484, 0.9090909090909091
66,483, 0.9090909090909091
77,344, 1.0
206,456, 0.9090909090909091
202,618, 0.9090909090909091
193,513, 1.0
190,484, 1.0
83,428, 1.0
16,346, 0.9333333333333333
209,492, 1.0
158,438, 0.9090909090909091
51,316, 0.923076923076923
101,653, 0.9090909090909091
76,508, 1.0
153,485, 1.0
200,517, 1.0
120,444, 1.0
233,318, 1.0
162,513, 1.0
49,372, 1.0
202,512, 1.0
157,365, 0.9523809523809523
215,478, 1.0
118,676, 0.9090909090909091
190,504, 0.923076923076923
99,411, 1.0
123,318, 0.9523809523809523
123,320, 0.9090909090909091
232,451, 0.923076923076923
34,313, 0.9333333333333333
130,558, 0.9090909090909091
130,314, 1.0
218,508, 1.0
62,427, 1.0
132,402, 1.0
86,530, 0.9090909090909091
200,355, 1.0
6,313, 0.9411764705882353
68,558, 1.0
66,346, 0.9090909090909091
152,679, 0.9090909090909091
96,488, 0.923076923076923
130,670, 0.9090909090909091
130,374, 1.0
175,315, 1.0
104,514, 1.0
135,347, 0.9523809523809523
63,373, 1.0
110,344, 0.9473684210526316
107,372, 0.9333333333333333
96,330, 0.923076923076923
184,448, 1.0
258,337, 0.9020234291799787
156,462, 1.0
124,390, 0.9333333333333333
169,595, 0.9090909090909091
142,374, 1.0
231,373, 0.9333333333333333
230,526, 1.0
152,482, 1.0
172,381, 0.9473684210526316
140,474, 1.0
87,456, 1.0
163,514, 0.9090909090909091
63,457, 1.0
84,444, 1.0
76,349, 1.0
162,456, 1.0
158,478, 0.9090909090909091
67,332, 1.0
150,448, 0.923076923076923
98,331, 1.0
67,322, 0.9411764705882353
196,492, 0.923076923076923
104,592, 0.9090909090909091
225,455, 1.0
59,363, 0.9090909090909091
92,450, 0.923076923076923
259,349, 0.9652327637006483
203,456, 1.0
130,478, 0.923076923076923
218,316, 1.0
54,477, 1.0
157,317, 1.0
214,413, 1.0
205,388, 1.0
156,412, 1.0
44,445, 1.0
215,357, 1.0
84,616, 0.9090909090909091
121,444, 1.0
190,595, 0.9090909090909091
68,556, 1.0
46,539, 0.9090909090909091
45,681, 0.9090909090909091
67,379, 0.9333333333333333
187,316, 1.0
83,345, 1.0
131,331, 1.0
189,512, 0.923076923076923
194,390, 0.923076923076923
210,327, 0.923076923076923
30,324, 0.9333333333333333
84,427, 1.0
107,345, 1.0
86,437, 1.0
221,507, 0.923076923076923
67,449, 0.9333333333333333
181,614, 0.9090909090909091
108,450, 0.923076923076923
177,500, 0.923076923076923
200,335, 1.0
140,394, 0.923076923076923
1,352, 0.9523809523809523
76,459, 1.0
102,416, 1.0
174,335, 1.0
68,358, 1.0
155,500, 1.0
49,567, 0.9090909090909091
184,343, 1.0
177,511, 1.0
155,612, 0.9090909090909091
80,458, 0.9090909090909091
96,317, 1.0
121,317, 1.0
181,476, 0.923076923076923
176,343, 1.0
147,436, 1.0
155,398, 0.923076923076923
150,512, 1.0
169,401, 1.0
179,397, 1.0
233,450, 0.9090909090909091
44,409, 0.923076923076923
260,349, 0.9682926829268292
139,404, 0.923076923076923
218,396, 1.0
57,495, 1.0
150,568, 0.9090909090909091
121,492, 1.0
190,482, 0.923076923076923
150,316, 1.0
196,318, 1.0
221,595, 0.9090909090909091
125,399, 1.0
218,524, 1.0
202,316, 1.0
151,332, 1.0
123,346, 0.9090909090909091
189,372, 0.923076923076923
194,457, 1.0
208,500, 0.923076923076923
80,343, 1.0
83,512, 1.0
130,556, 0.9090909090909091
108,625, 0.9090909090909091
180,373, 1.0
86,554, 0.9090909090909091
68,550, 0.9090909090909091
118,512, 1.0
184,345, 0.9090909090909091
95,569, 0.9090909090909091
85,443, 0.9333333333333333
187,446, 1.0
67,447, 0.9333333333333333
101,625, 0.9090909090909091
129,430, 0.9090909090909091
149,348, 0.9
65,511, 0.9333333333333333
112,513, 0.923076923076923
95,315, 1.0
225,428, 1.0
94,427, 1.0
80,372, 1.0
211,437, 0.923076923076923
107,401, 0.9333333333333333
95,484, 0.9090909090909091
46,371, 1.0
155,448, 1.0
26,346, 0.923076923076923
150,502, 0.923076923076923
147,570, 0.9090909090909091
194,314, 0.923076923076923
194,345, 1.0
155,454, 1.0
196,317, 1.0
43,414, 0.9090909090909091
264,313, 0.9989118607181718
219,475, 1.0
134,429, 0.9090909090909091
184,344, 1.0
64,395, 0.923076923076923
85,384, 0.9333333333333333
193,502, 1.0
129,346, 0.9090909090909091
177,502, 0.923076923076923
132,430, 1.0
104,542, 0.9090909090909091
227,356, 1.0
181,536, 0.9090909090909091
209,523, 1.0
139,374, 0.923076923076923
230,347, 1.0
134,400, 0.9090909090909091
125,388, 1.0
43,535, 1.0
44,461, 1.0
162,428, 1.0
200,577, 1.0
43,477, 1.0
155,598, 0.9090909090909091
84,570, 0.9090909090909091
101,429, 1.0
104,623, 0.9090909090909091
134,343, 1.0
194,542, 0.9090909090909091
96,396, 1.0
94,315, 1.0
68,377, 1.0
173,347, 0.9473684210526316
206,575, 0.9090909090909091
232,540, 0.9090909090909091
101,318, 0.9090909090909091
181,474, 0.923076923076923
205,477, 1.0
121,428, 1.0
209,428, 1.0
211,495, 0.923076923076923
226,399, 1.0
129,508, 0.923076923076923
121,411, 1.0
227,477, 1.0
206,416, 0.9090909090909091
149,352, 0.9
184,670, 0.9090909090909091
84,596, 0.9090909090909091
64,315, 1.0
78,333, 1.0
181,512, 1.0
102,576, 1.0
147,435, 1.0
205,412, 1.0
133,316, 1.0
54,435, 1.0
44,517, 0.923076923076923
197,620, 0.9090909090909091
151,411, 1.0
84,563, 0.9090909090909091
45,568, 0.9090909090909091
57,535, 1.0
155,651, 0.9090909090909091
147,514, 0.9090909090909091
156,342, 1.0
213,427, 0.9333333333333333
197,651, 0.9090909090909091
49,456, 1.0
147,557, 1.0
210,317, 0.9565217391304348
86,450, 0.9090909090909091
197,446, 1.0
60,417, 1.0
124,401, 1.0
101,679, 0.9090909090909091
86,396, 1.0
227,569, 0.923076923076923
197,342, 1.0
118,513, 0.9090909090909091
41,448, 0.9090909090909091
73,427, 1.0
81,314, 0.9333333333333333
24,313, 1.0
139,366, 0.923076923076923
86,357, 1.0
177,514, 0.923076923076923
43,456, 1.0
199,500, 0.923076923076923
181,390, 0.923076923076923
43,554, 0.9090909090909091
29,335, 0.9333333333333333
192,316, 0.9523809523809523
159,316, 0.9090909090909091
108,316, 1.0
52,334, 0.9473684210526316
46,373, 1.0
167,678, 0.9090909090909091
216,315, 1.0
96,416, 1.0
205,413, 1.0
194,372, 1.0
132,512, 1.0
228,331, 1.0
30,334, 0.9333333333333333
197,512, 1.0
203,345, 1.0
72,363, 1.0
188,332, 0.9090909090909091
227,552, 1.0
121,347, 1.0
156,378, 0.9090909090909091
155,478, 0.923076923076923
179,456, 1.0
54,578, 1.0
76,504, 0.9090909090909091
155,429, 1.0
200,457, 1.0
99,428, 1.0
108,318, 1.0
147,556, 1.0
221,458, 0.9090909090909091
104,429, 1.0
140,516, 1.0
191,517, 0.9333333333333333
140,363, 1.0
54,557, 1.0
147,352, 0.9090909090909091
118,616, 0.9090909090909091
46,502, 0.923076923076923
54,577, 1.0
197,679, 0.9090909090909091
183,381, 1.0
123,363, 1.0
184,564, 0.9090909090909091
112,429, 0.923076923076923
226,485, 1.0
191,531, 0.9333333333333333
211,455, 0.923076923076923
197,616, 0.9090909090909091
252,317, 0.9033898305084745
194,483, 1.0
181,371, 1.0
233,446, 0.9090909090909091
83,682, 0.9090909090909091
225,508, 0.9090909090909091
163,592, 0.9090909090909091
205,525, 1.0
130,483, 1.0
167,541, 0.9090909090909091
233,342, 0.923076923076923
135,311, 0.9166666666666666
84,430, 0.9090909090909091
215,437, 1.0
110,347, 0.9473684210526316
31,313, 1.0
227,563, 0.923076923076923
36,315, 0.9333333333333333
227,544, 1.0
63,569, 0.9090909090909091
33,312, 1.0
202,396, 0.923076923076923
202,390, 0.923076923076923
92,483, 0.923076923076923
45,374, 1.0
48,457, 1.0
130,540, 0.9090909090909091
49,430, 1.0
159,382, 0.9090909090909091
130,654, 0.9090909090909091
57,498, 1.0
196,363, 1.0
132,510, 0.923076923076923
187,348, 1.0
156,426, 0.9090909090909091
200,497, 1.0
182,427, 1.0
148,347, 1.0
202,614, 0.9090909090909091
187,462, 1.0
140,416, 0.923076923076923
57,335, 1.0
230,514, 1.0
56,361, 0.9333333333333333
172,359, 0.9523809523809523
49,539, 0.9090909090909091
202,371, 1.0
156,435, 1.0
142,400, 1.0
77,502, 0.9090909090909091
194,598, 0.9090909090909091
60,395, 1.0
225,344, 1.0
205,484, 1.0
96,516, 1.0
144,379, 1.0
258,343, 1.0
40,311, 1.0
118,399, 1.0
258,309, 0.9603174603174603
151,491, 1.0
181,508, 1.0
175,396, 1.0
87,458, 1.0
130,394, 0.923076923076923
44,380, 0.9090909090909091
83,455, 1.0
232,396, 0.923076923076923
216,317, 1.0
86,517, 1.0
36,312, 1.0
197,624, 0.9090909090909091
254,341, 0.9011461318051576
121,462, 1.0
76,334, 1.0
46,510, 0.923076923076923
147,357, 1.0
199,482, 0.923076923076923
68,535, 1.0
12,312, 1.0
123,362, 0.9523809523809523
29,326, 0.9333333333333333
227,504, 0.923076923076923
187,460, 1.0
159,295, 1.0
11,311, 1.0
164,415, 1.0
187,478, 1.0
95,346, 0.9090909090909091
155,480, 0.923076923076923
167,511, 1.0
205,394, 1.0
227,395, 1.0
50,343, 1.0
176,346, 0.9090909090909091
167,458, 1.0
86,498, 1.0
129,402, 0.9090909090909091
140,413, 1.0
108,541, 0.9090909090909091
204,509, 0.9090909090909091
184,399, 1.0
132,500, 0.923076923076923
56,334, 1.0
66,513, 0.9090909090909091
82,512, 1.0
244,313, 0.9957007738607051
118,318, 0.9090909090909091
202,541, 0.9090909090909091
124,316, 1.0
179,417, 1.0
129,401, 0.9090909090909091
162,594, 0.9090909090909091
140,354, 0.923076923076923
68,395, 1.0
180,514, 0.9090909090909091
190,373, 1.0
50,541, 0.9090909090909091
134,484, 0.9090909090909091
114,333, 1.0
193,344, 1.0
203,371, 1.0
46,597, 0.9090909090909091
163,595, 0.9090909090909091
117,347, 0.9473684210526316
169,682, 0.9090909090909091
221,652, 0.9090909090909091
44,475, 1.0
215,337, 1.0
149,357, 0.9090909090909091
265,341, 0.967479674796748
118,344, 1.0
214,364, 1.0
140,507, 1.0
109,315, 1.0
227,555, 1.0
127,315, 1.0
202,486, 1.0
197,569, 0.9090909090909091
76,461, 1.0
164,516, 1.0
159,509, 0.9090909090909091
266,305, 0.9323308270676692
65,371, 0.9333333333333333
109,355, 1.0
155,625, 0.9090909090909091
233,397, 0.923076923076923
213,511, 0.9333333333333333
190,450, 0.923076923076923
194,568, 0.9090909090909091
46,567, 0.9090909090909091
20,314, 0.9411764705882353
227,357, 1.0
167,318, 1.0
109,397, 1.0
125,448, 0.923076923076923
139,492, 0.923076923076923
130,486, 1.0
176,483, 0.9090909090909091
132,511, 1.0
86,395, 1.0
170,365, 0.9
95,399, 1.0
169,372, 1.0
57,436, 1.0
139,317, 1.0
261,309, 0.9641255605381166
83,317, 1.0
80,428, 1.0
57,575, 1.0
152,648, 0.9090909090909091
184,682, 0.9090909090909091
214,445, 1.0
227,556, 1.0
96,328, 0.923076923076923
134,345, 1.0
132,399, 1.0
230,450, 1.0
194,482, 1.0
155,682, 0.9090909090909091
71,317, 1.0
58,456, 1.0
184,454, 0.9090909090909091
148,396, 1.0
147,457, 1.0
84,625, 0.9090909090909091
67,450, 0.9333333333333333
175,427, 1.0
49,569, 0.9090909090909091
50,566, 0.9090909090909091
183,459, 1.0
43,397, 1.0
164,456, 1.0
196,350, 1.0
230,486, 1.0
264,303, 0.9227683049147443
226,401, 1.0
61,349, 0.9411764705882353
45,626, 0.9090909090909091
133,401, 1.0
193,401, 1.0
86,486, 0.9090909090909091
57,478, 1.0
215,358, 1.0
19,343, 0.923076923076923
202,622, 0.9090909090909091
219,492, 1.0
147,458, 1.0
96,457, 1.0
82,455, 1.0
169,541, 0.9090909090909091
232,680, 0.9090909090909091
162,457, 1.0
50,452, 0.923076923076923
162,653, 0.9090909090909091
218,411, 1.0
10,314, 1.0
147,575, 1.0
156,315, 1.0
102,498, 1.0
152,396, 0.923076923076923
185,444, 1.0
152,318, 1.0
183,445, 1.0
104,500, 0.923076923076923
11,329, 0.9411764705882353
207,514, 0.9090909090909091
43,486, 0.9090909090909091
181,456, 1.0
227,454, 0.923076923076923
197,454, 1.0
95,567, 0.9090909090909091
179,396, 1.0
49,455, 1.0
133,374, 1.0
57,456, 1.0
134,315, 1.0
149,322, 0.9
68,477, 1.0
65,513, 0.9333333333333333
232,620, 0.9090909090909091
260,309, 0.9682631275245239
219,459, 1.0
167,569, 0.9090909090909091
180,428, 0.9090909090909091
57,315, 1.0
80,508, 1.0
82,373, 1.0
142,316, 1.0
41,371, 1.0
49,508, 0.923076923076923
163,402, 0.9090909090909091
202,678, 0.9090909090909091
108,454, 0.923076923076923
2,314, 0.9411764705882353
147,395, 1.0
64,316, 0.923076923076923
208,511, 0.923076923076923
196,445, 0.923076923076923
92,427, 0.923076923076923
230,508, 1.0
52,364, 0.9473684210526316
44,516, 0.9090909090909091
133,344, 1.0
83,316, 1.0
64,445, 0.923076923076923
102,544, 0.9090909090909091
187,493, 1.0
57,555, 1.0
95,318, 0.9090909090909091
172,355, 0.9523809523809523
175,507, 1.0
183,366, 1.0
140,472, 1.0
183,317, 1.0
180,316, 1.0
80,456, 1.0
99,516, 0.9090909090909091
19,315, 0.923076923076923
184,597, 0.9090909090909091
156,484, 1.0
169,374, 1.0
56,362, 0.9333333333333333
96,570, 1.0
73,317, 1.0
17,313, 0.9090909090909091
184,372, 1.0
185,443, 1.0
100,396, 0.9333333333333333
108,315, 1.0
62,483, 1.0
109,375, 1.0
120,388, 0.9090909090909091
164,396, 1.0
145,400, 0.9090909090909091
169,402, 1.0
202,424, 1.0
104,676, 0.9090909090909091
58,484, 1.0
124,511, 0.923076923076923
182,452, 1.0
129,317, 0.9090909090909091
212,484, 1.0
177,509, 0.9333333333333333
95,430, 0.9090909090909091
132,486, 1.0
102,395, 1.0
227,446, 0.923076923076923
44,315, 1.0
208,312, 0.9333333333333333
82,400, 1.0
145,486, 0.9090909090909091
159,315, 1.0
108,343, 1.0
169,568, 0.9090909090909091
125,483, 0.923076923076923
96,318, 1.0
124,513, 0.923076923076923
65,317, 1.0
83,399, 1.0
184,542, 0.9090909090909091
44,363, 1.0
82,374, 1.0
66,401, 1.0
108,458, 1.0
212,539, 0.9090909090909091
194,394, 0.923076923076923
172,343, 0.9523809523809523
46,541, 0.9090909090909091
242,345, 0.997605746209098
255,343, 1.0
129,456, 1.0
167,595, 0.9090909090909091
78,316, 1.0
223,312, 0.9090909090909091
121,413, 1.0
84,510, 0.9090909090909091
140,502, 0.923076923076923
149,291, 0.9
0,343, 1.0
139,538, 0.923076923076923
219,318, 1.0
221,398, 0.9090909090909091
139,568, 0.923076923076923
100,454, 0.923076923076923
249,345, 0.995334370139969
197,542, 0.9090909090909091
84,399, 1.0
227,573, 0.923076923076923
67,412, 0.9333333333333333
219,429, 1.0
80,539, 0.9090909090909091
102,518, 1.0
214,491, 1.0
163,504, 1.0
219,508, 1.0
142,340, 0.9333333333333333
132,514, 1.0
104,509, 0.923076923076923
157,318, 0.9
135,349, 0.9
203,402, 1.0
45,569, 0.9090909090909091
285,345, 0.9902912621359222
76,524, 1.0
150,511, 1.0
196,475, 0.923076923076923
95,510, 0.9090909090909091
165,316, 1.0
54,555, 1.0
67,397, 0.9333333333333333
109,457, 1.0
158,357, 0.9090909090909091
232,345, 0.9090909090909091
18,313, 0.9600000000000001
152,594, 0.9090909090909091
219,445, 1.0
220,428, 0.9090909090909091
140,500, 0.923076923076923
96,454, 0.923076923076923
43,552, 0.9090909090909091
152,317, 1.0
27,312, 0.9565217391304348
236,345, 0.9941126997476871
187,396, 1.0
74,315, 1.0
211,335, 1.0
230,394, 1.0
264,315, 0.9823008849557522
181,344, 1.0
179,536, 1.0
50,625, 0.9090909090909091
101,511, 1.0
77,680, 0.9090909090909091
104,346, 1.0
211,555, 0.923076923076923
120,484, 1.0
259,341, 0.9571428571428572
230,350, 1.0
227,550, 1.0
181,560, 0.9090909090909091
123,385, 0.9
50,597, 0.9090909090909091
206,578, 0.9090909090909091
92,456, 0.923076923076923
43,436, 1.0
230,332, 1.0
197,448, 1.0
179,475, 1.0
14,313, 0.9411764705882353
215,396, 1.0
229,365, 1.0
265,311, 1.0
221,623, 0.9090909090909091
230,420, 1.0
196,461, 0.923076923076923
118,668, 0.9090909090909091
82,500, 0.9090909090909091
125,336, 0.9333333333333333
140,347, 1.0
52,331, 1.0
214,427, 1.0
63,402, 0.9090909090909091
133,457, 1.0
140,443, 1.0
123,326, 0.9090909090909091
119,344, 0.923076923076923
181,388, 0.923076923076923
118,373, 0.9090909090909091
188,338, 1.0
86,416, 1.0
206,418, 0.9090909090909091
96,538, 1.0
145,342, 0.923076923076923
155,346, 1.0
184,450, 0.9090909090909091
169,567, 0.9090909090909091
190,569, 0.9090909090909091
163,652, 0.9090909090909091
190,455, 1.0
80,457, 0.9090909090909091
83,402, 1.0
96,435, 1.0
141,317, 1.0
213,371, 1.0
67,413, 0.9333333333333333
86,364, 0.9090909090909091
202,626, 0.9090909090909091
149,359, 0.9090909090909091
199,427, 0.923076923076923
249,307, 0.9047619047619047
84,446, 0.9090909090909091
51,455, 0.923076923076923
184,458, 0.9090909090909091
86,515, 1.0
84,400, 1.0
163,458, 0.9090909090909091
119,343, 1.0
1,353, 0.9523809523809523
219,395, 1.0
84,502, 0.9090909090909091
191,563, 0.9333333333333333
83,458, 1.0
193,428, 1.0
17,312, 0.9565217391304348
144,347, 1.0
148,398, 1.0
181,542, 0.9090909090909091
24,311, 1.0
150,455, 1.0
243,311, 1.0
82,510, 0.9090909090909091
102,578, 1.0
74,485, 1.0
197,480, 0.923076923076923
92,342, 0.9333333333333333
78,315, 1.0
162,390, 0.923076923076923
214,397, 1.0
261,337, 0.9028871391076114
194,597, 0.9090909090909091
202,568, 0.9090909090909091
46,458, 1.0
266,349, 0.976313079299691
150,483, 1.0
196,411, 0.923076923076923
177,345, 1.0
157,347, 0.9523809523809523
221,558, 0.9090909090909091
43,336, 1.0
140,429, 1.0
155,511, 1.0
130,653, 0.9090909090909091
49,426, 0.923076923076923
66,429, 0.9090909090909091
159,293, 1.0
167,568, 0.9090909090909091
84,621, 0.9090909090909091
244,343, 1.0
169,681, 0.9090909090909091
236,313, 0.9941126997476871
221,539, 0.9090909090909091
187,364, 1.0
60,437, 1.0
185,475, 1.0
104,682, 0.9090909090909091
77,560, 0.9090909090909091
