dataset_id,model_id,balance_accuracy
9,110, 0.493070536
48,401, 0.500478164
33,1468, 0.147118248
21,609, 0.515244051
44,1601, 0.505020136
52,486, 0.327222551
57,1047, 0.101574901
34,761, 0.468606933
71,1455, 0.191328878
6,660, 0.381109242
40,1404, 0.127789781
24,1504, 0.09333252
18,636, 0.493396147
51,1812, 0.514
7,1624, 0.5485
9,268, 0.458409422
40,1405, 0.131982968
30,853, 0.205430013
12,374, 0.771
20,587, 0.522589448
33,1166, 0.142857143
23,644, 0.485704111
55,908, 0.171011949
38,300, 0.421666667
6,239, 0.956395194
54,1010, 0.250266809
3,153, 0.449570852
6,623, 0.532287394
30,846, 0.260772216
9,1044, 0.50273625
9,264, 0.5
7,1632, 0.5615
3,1162, 0.1392396
21,605, 0.818850885
11,671, 0.457300995
23,649, 0.778439153
11,646, 0.498470149
59,1082, 0.377587438
6,642, 0.255354224
7,1644, 0.8655
52,491, 0.333333333
19,1711, 0.542241355
69,385, 0.50997021
44,1176, 0.921677551
38,256, 0.493333333
50,1202, 0.155
57,673, 0.076556563
7,111, 0.714
9,100, 0.525305816
51,1475, 0.4934
21,516, 0.333333333
19,1705, 0.492896363
69,1027, 0.485866072
38,1370, 0.5
9,1349, 0.571245548
7,109, 0.557
41,1120, 0.444748515
0,705, 0.782570827
12,1634, 0.5295
51,1359, 0.5
12,257, 0.4405
55,1167, 0.204252736
36,1424, 0.310653404
36,983, 0.5
9,1474, 0.599609734
37,999, 0.243186442
13,1292, 0.503830803
64,1412, 0.3606
33,161, 0.278177171
54,974, 0.23419891
55,1270, 0.8867093
3,1157, 0.133721742
53,1089, 0.33248731
54,1426, 0.305704666
22,369, 0.499533147
49,1776, 0.540277778
19,1718, 0.498608147
6,354, 0.459034737
7,1819, 0.521
44,1542, 0.501521179
0,81, 0.999439305
14,1490, 0.5
11,631, 0.499179104
38,393, 0.413333333
7,1027, 0.4425
23,232, 0.5
30,208, 0.25
71,1261, 0.157387137
55,907, 0.29677177
39,1071, 0.69510903
12,396, 0.6635
12,249, 0.5
48,466, 0.5
18,638, 0.534307926
11,531, 0.505049751
38,270, 0.5
56,380, 0.4945
41,1725, 0.316160396
53,1085, 0.334192882
8,125, 0.105820106
20,951, 0.564028704
71,899, 0.179224463
7,256, 0.5285
11,360, 0.501666667
49,1780, 0.398611111
65,1135, 0.50048853
38,1492, 0.5
6,546, 0.500281849
60,947, 0.443122094
38,308, 0.5
69,259, 0.5
7,376, 0.9945
14,269, 0.155
46,337, 0.501017294
5,863, 0.249348958
55,1269, 0.886396029
71,1855, 0.194323439
41,1728, 0.184
69,1045, 0.497691029
69,1810, 0.665288224
40,1078, 0.137107673
9,1490, 0.5
18,357, 0.450578841
68,1299, 0.289173347
51,1644, 0.8688
48,759, 0.554149321
4,174, 0.508586526
41,1203, 0.184
60,587, 0.522589448
51,430, 0.5156
33,1261, 0.164039908
46,328, 0.322990844
63,1513, 0.1
33,1260, 0.14234563
0,1301, 0.263515849
29,810, 0.348942383
69,1353, 0.490202016
41,1121, 0.2078
71,1157, 0.139376723
54,1834, 0.228685177
18,657, 0.557258746
44,1526, 0.676178443
55,1866, 0.166666667
46,336, 0.54069176
68,73, 0.358772379
7,103, 0.9915
69,1352, 0.491263764
43,158, 0.171876927
16,606, 0.723410871
48,461, 0.5
46,740, 0.833672431
14,1797, 0.442
38,394, 0.156666667
42,570, 0.497070441
51,120, 0.9632
56,1476, 0.6875
0,710, 0.317328966
57,684, 0.132467559
56,438, 0.5455
9,1475, 0.500518403
54,985, 0.184184792
64,1411, 0.387133333
9,253, 0.50754674
18,1753, 0.529689877
69,1493, 0.447540946
51,105, 0.9894
16,1394, 0.334690387
53,1080, 0.318841238
6,363, 0.266633915
36,1021, 0.078666667
29,837, 0.251678213
8,128, 0.042592593
25,89, 0.3292
51,320, 0.4118
31,869, 0.551081023
69,1361, 0.517118556
3,1462, 0.146347903
56,431, 0.501
16,601, 0.591622187
33,1858, 0.142857143
14,1819, 0.5225
56,107, 0.4765
66,1733, 0.2
59,1562, 0.412422204
8,134, 0.166666667
50,1333, 0.184
71,1156, 0.119226954
38,422, 0.5
31,824, 0.24181898
49,79, 0.884722222
40,1089, 0.125
9,114, 0.495082276
64,1089, 0.3318
26,736, 0.854769049
68,85, 0.359313362
7,441, 0.5
19,558, 0.5
3,921, 0.21722218
25,1791, 0.333333333
5,199, 0.31204447
44,1194, 0.912027571
51,1351, 0.4148
12,1369, 0.913
6,529, 0.609015786
0,1321, 0.314834535
69,1481, 0.5159054
12,1644, 0.8655
54,1430, 0.24873684
36,1003, 0.0145084
3,1869, 0.133341967
54,988, 0.25
68,1792, 0.333333333
38,1639, 0.913333333
21,1380, 0.399460959
4,756, 0.517850852
59,1072, 0.455745896
23,1759, 0.528083028
54,997, 0.25
5,856, 0.211444532
25,1316, 0.4762
9,1036, 0.52071732
11,634, 0.506670813
33,1164, 0.146392414
13,467, 0.5
21,518, 0.333333333
9,267, 0.5
24,1059, 0.099506085
25,1794, 0.333
8,887, 0.083838384
23,243, 0.5
51,1027, 0.4308
12,423, 0.541
28,286, 0.226038498
70,979, 0.225876252
28,285, 0.17239298
16,511, 0.333333333
12,1800, 0.45
23,359, 0.5
71,1270, 0.195466897
11,667, 0.353955224
4,941, 0.5
45,1207, 0.251517623
64,1403, 0.446866667
43,1258, 0.201374803
30,821, 0.24222322
38,381, 0.5
18,231, 0.489673821
29,835, 0.340857211
7,304, 0.579
37,1012, 0.216802247
54,1440, 0.25
14,321, 0.5075
42,567, 0.592297564
56,1817, 0.6385
11,659, 0.440526534
66,1722, 0.165359477
56,1475, 0.081
71,1260, 0.174010432
23,546, 0.5
33,1163, 0.141565191
56,301, 0.3655
43,1153, 0.181411811
34,457, 0.335840419
6,358, 0.5
23,535, 0.503306878
39,1655, 0.125
5,205, 0.21913956
58,1605, 0.489285714
38,1352, 0.483333333
5,798, 0.257632212
12,373, 0.7495
51,437, 0.5208
19,552, 0.512380715
64,1399, 0.343066667
57,1505, 0.996837795
39,688, 0.125
68,80, 0.346980209
3,1249, 0.139318889
0,697, 0.322444369
21,1393, 0.262458278
38,442, 0.5
42,1128, 0.53084266
55,1162, 0.189277651
2,776, 0.168228972
9,1023, 0.566801911
46,741, 0.519837233
49,1789, 0.341666667
39,683, 0.14477578
68,716, 0.333333333
16,502, 0.333333333
30,837, 0.252672101
53,1412, 0.257200236
33,1850, 0.177169553
13,179, 0.537442516
12,251, 0.5165
40,1552, 0.127800482
71,900, 0.188336438
19,1128, 0.470917842
6,533, 0.5
28,130, 0.142167313
18,353, 0.457300997
14,120, 0.964
9,254, 0.490297079
71,160, 0.183775236
14,1629, 0.5455
69,302, 0.483237252
34,939, 0.5
8,880, 0.155266955
48,1282, 0.99247894
21,601, 0.815057108
41,1334, 0.2
