"model_id","Licenses","Size_categories","v1","v2","v3","v4","v5","v6","v7","v8","v9","v10","v11","v12","v13","v14","v15","v16"
"522","0","26","0.44333718","-0.20083579","0.24150488","0.163985767","-0.141343257","-0.179520313","-0.319019288","0.094450065","0.077288643","-0.390533987","0.012240054","-0.041366424","0.289796133","0.213099893","0.10567545","0.193415929"
"523","0","26","0.442301963","-0.199481279","0.245365234","0.164740481","-0.138136898","-0.176197087","-0.318936098","0.098626165","0.080705369","-0.391645923","0.011328324","-0.037854843","0.293996759","0.208489804","0.107534566","0.19861673"
"524","0","26","0.444905765","-0.203120468","0.252139838","0.159561091","-0.144009522","-0.181044541","-0.322434846","0.101968011","0.08005131","-0.393101376","0.008514954","-0.038647442","0.293918785","0.212442465","0.106899806","0.20009583"
"525","0","26","0.443078306","-0.20359431","0.248548845","0.165089072","-0.141935949","-0.17696945","-0.321594324","0.097630671","0.080969285","-0.39196847","0.013059591","-0.042609506","0.289736364","0.2142515","0.110686526","0.197759185"
"526","2","26","0.458597034","-0.205501118","0.250156428","0.181920631","-0.152935666","-0.191192171","-0.334065067","0.109740841","0.079765737","-0.40214602","0.015874703","-0.050907886","0.315634955","0.217266666","0.103483128","0.200181212"
"527","2","26","0.457311852","-0.208448891","0.245482653","0.179519434","-0.150810134","-0.178935847","-0.323900529","0.105838629","0.085917741","-0.395952012","0.009331322","-0.045305921","0.308915724","0.216036252","0.101509539","0.200170528"
"528","2","26","0.457231649","-0.20483603","0.242340905","0.180072727","-0.151848247","-0.184305738","-0.326773218","0.105799078","0.079979068","-0.398528959","0.014219415","-0.047333654","0.303584075","0.218018221","0.103409514","0.195540975"
"529","2","26","0.456048544","-0.203288017","0.246752739","0.180935257","-0.148183836","-0.180507766","-0.326678144","0.110571764","0.083883898","-0.399799743","0.013177439","-0.043320418","0.308384791","0.212749547","0.105534218","0.201484748"
"530","2","26","0.459024319","-0.20744709","0.254495144","0.175015954","-0.154895407","-0.186047714","-0.330676713","0.114391017","0.083136403","-0.401463117","0.009962159","-0.044226246","0.308295678","0.217266875","0.104808779","0.203175149"
"531","2","26","0.456935793","-0.207988624","0.250391151","0.181333646","-0.152525609","-0.181390466","-0.329716116","0.109434056","0.084185517","-0.400168368","0.015156029","-0.048754318","0.303515768","0.219334343","0.109136458","0.200504697"
"532","2","15","0.475279993","-0.212080169","0.257260029","0.190454321","-0.151912613","-0.195271425","-0.346493287","0.116439934","0.079254729","-0.412733983","-0.001266041","-0.048909642","0.302199449","0.226492687","0.113444568","0.20724078"
"533","0","23","0.36358878","-0.16222447","0.202580972","0.098134752","-0.114896133","-0.169320332","-0.272446251","0.076410671","0.07036036","-0.304560814","0.008444501","-0.011842764","0.252750428","0.151157774","0.094652059","0.183261994"
"534","0","18","0.361376842","-0.158058543","0.199048447","0.098552148","-0.116540479","-0.164881917","-0.268637434","0.072433554","0.067527136","-0.300154699","0.009278433","-0.015283559","0.254068184","0.155206387","0.092538403","0.181856308"
"535","0","18","0.360358516","-0.15752208","0.19734459","0.096128719","-0.118912962","-0.169792119","-0.26427774","0.077841799","0.068518877","-0.297791255","0.010417742","-0.010732177","0.249447585","0.151551702","0.095469275","0.180124439"
"536","0","18","0.363001063","-0.155952582","0.193144635","0.101325356","-0.120038443","-0.171845984","-0.26686065","0.071910638","0.071744659","-0.303413531","0.007565171","-0.011725803","0.249156275","0.149491377","0.092430816","0.174689207"
"537","0","31","0.434767628","-0.18306699","0.256403394","0.210511789","-0.143967866","-0.165205192","-0.332948472","0.073426503","0.100672626","-0.347926102","-0.009651169","-0.031691008","0.291566017","0.19833473","0.115066012","0.171632862"
"538","0","31","0.428308235","-0.178448158","0.25529736","0.208200346","-0.139498009","-0.158286712","-0.329294059","0.072572555","0.095516943","-0.338061947","-0.009394204","-0.032647547","0.290543725","0.1969476","0.115191311","0.176348812"
"539","0","31","0.439564843","-0.183531894","0.261981377","0.212091702","-0.136329737","-0.166695855","-0.337986693","0.067121498","0.097203682","-0.342934387","-0.015344421","-0.031395312","0.292006813","0.199355204","0.119622653","0.172932438"
"540","0","18","0.356971014","-0.156869331","0.192900534","0.098509412","-0.115278714","-0.164268237","-0.270729288","0.071909023","0.07311972","-0.299058572","0.007423275","-0.012552188","0.251989083","0.149692362","0.097496815","0.175602458"
"541","1","35","0.389942864","-0.171141816","0.222074397","0.12925961","-0.121085163","-0.162781451","-0.280770385","0.082115871","0.074590176","-0.334772976","0.011568965","-0.027666288","0.272363929","0.166340679","0.10255087","0.176132151"
"542","0","46","0.335842024","-0.158432527","0.188449225","0.106150891","-0.105531296","-0.142727275","-0.249866405","0.06279413","0.065693358","-0.283188406","0.008277021","-0.022857756","0.23086529","0.144794021","0.085687465","0.157739992"
"543","0","31","0.432940369","-0.179990046","0.251302026","0.198996952","-0.141026015","-0.165389371","-0.337307694","0.071187179","0.094996052","-0.344144978","-0.00759751","-0.035951888","0.297729182","0.190887394","0.111234828","0.181533158"
"544","0","27","0.373020782","-0.150508989","0.213174564","0.157130266","-0.125292832","-0.148181079","-0.292554191","0.066946263","0.084010985","-0.298166403","-0.003143823","-0.026504207","0.260159759","0.167223799","0.100545544","0.160054862"
"545","0","18","0.419655791","-0.171864824","0.24199546","0.180446324","-0.141472959","-0.170658858","-0.32833438","0.074657769","0.09128179","-0.337496385","-0.001162843","-0.029022965","0.295351512","0.189136969","0.110661479","0.182237998"
"546","0","27","0.395409174","-0.165546946","0.225288819","0.171194389","-0.133009415","-0.157783774","-0.303781059","0.073815876","0.083603301","-0.31963725","0.001909874","-0.02992994","0.27474322","0.175312261","0.10708523","0.173816377"
"547","0","14","0.375206332","-0.157280844","0.199770834","0.132729128","-0.120632942","-0.166614236","-0.28059905","0.076213781","0.078166947","-0.316248952","0.007989815","-0.035086713","0.25155625","0.171641149","0.091670289","0.172021187"
"548","0","14","0.376279666","-0.160078975","0.200443055","0.126986444","-0.120911607","-0.169495575","-0.278052695","0.076319654","0.074535957","-0.311683427","0.006926208","-0.028677744","0.255673471","0.16551732","0.091059127","0.173716422"
"549","0","18","0.377290203","-0.159204313","0.199239416","0.123962765","-0.124066853","-0.170113848","-0.279586606","0.077432055","0.071759704","-0.313375549","0.006998878","-0.025022219","0.257528487","0.165913323","0.094911612","0.173890818"
"550","0","14","0.367398488","-0.162371509","0.201346623","0.111885064","-0.113128425","-0.166245217","-0.27437457","0.078275736","0.079698773","-0.309224425","0.008468733","-0.030225304","0.252559697","0.158813177","0.088870722","0.181986108"
"551","0","14","0.368740155","-0.165869173","0.202186899","0.104706709","-0.113476757","-0.169846891","-0.271191626","0.078408078","0.075160036","-0.303517519","0.007139225","-0.022214092","0.257706223","0.151158391","0.088106771","0.184105152"
"552","0","31","0.429945271","-0.185666927","0.257263493","0.212383783","-0.140594779","-0.166090021","-0.336866558","0.070609651","0.101706847","-0.344111447","-0.015106378","-0.032233543","0.290485796","0.192907194","0.118491087","0.176933302"
"553","0","18","0.362656866","-0.155712072","0.194478727","0.098652063","-0.11537612","-0.169342159","-0.272673484","0.072281486","0.07262663","-0.302934922","0.010419387","-0.015905239","0.253643391","0.148340637","0.093652909","0.18142508"
"554","0","18","0.330829568","-0.145226163","0.182617745","0.096548444","-0.107395088","-0.159212485","-0.242192316","0.067399889","0.06125379","-0.278360946","0.006666704","-0.014157864","0.228133668","0.137034155","0.081112864","0.16346072"
"555","0","18","0.359619839","-0.160585106","0.192407139","0.101655041","-0.114065482","-0.167856856","-0.269635939","0.073031392","0.066324938","-0.29983067","0.00734224","-0.010565918","0.252044345","0.147749186","0.094689374","0.175188602"
"556","0","4","0.507244082","-0.222039739","0.285302942","0.189570525","-0.165692665","-0.2216688","-0.377795593","0.117715497","0.078524392","-0.435924327","0.009445531","-0.038799001","0.353167051","0.226372097","0.119733662","0.231091551"
"557","1","26","0.329938429","-0.149026079","0.179307684","0.132798842","-0.113439075","-0.145423957","-0.236489613","0.097003782","0.049899788","-0.275748525","0.008567918","-0.023436709","0.21939247","0.172559402","0.07963896","0.143171613"
"558","0","43","0.375988941","-0.154254314","0.218084723","0.154083457","-0.121971451","-0.141940347","-0.287080209","0.085592807","0.074811661","-0.313424398","-0.004523012","-0.026263373","0.251380468","0.186788737","0.099119812","0.143604854"
"559","0","31","0.426342298","-0.178565442","0.254540305","0.209202779","-0.139595289","-0.159581872","-0.336295381","0.065251392","0.096860362","-0.338552037","-0.009166216","-0.034412719","0.294122943","0.197101974","0.114818446","0.178354231"
"560","0","12","0.384408143","-0.171849975","0.228283366","0.148370805","-0.115526227","-0.170066384","-0.287830792","0.093875753","0.067683745","-0.338535968","0.008879302","-0.040889587","0.261963197","0.1910391","0.098120903","0.182175215"
"561","0","12","0.310091377","-0.132964399","0.175019908","0.111439351","-0.098525573","-0.129654411","-0.230586001","0.074907519","0.048479086","-0.265860762","0.011609239","-0.034591872","0.206193005","0.146890347","0.075478005","0.145005969"
"562","0","18","0.362280872","-0.156940612","0.197563604","0.098572318","-0.112258711","-0.170098313","-0.266865006","0.072519163","0.071288647","-0.300346648","0.0117683","-0.015559818","0.251176026","0.15011494","0.092046531","0.176787914"
"563","0","18","0.350270778","-0.147155945","0.18284862","0.109690608","-0.117616323","-0.170752532","-0.259689123","0.080878072","0.072588094","-0.281422866","0.007734488","-0.01162611","0.230692409","0.163587156","0.081558575","0.156119851"
"564","0","31","0.43377402","-0.186076068","0.262305551","0.208168478","-0.142232213","-0.16649266","-0.340410803","0.075024623","0.098868978","-0.345291783","-0.012289795","-0.033456526","0.297573073","0.194188158","0.117950188","0.179745014"
"565","0","18","0.356510849","-0.159709816","0.19455174","0.098212353","-0.116546431","-0.168045013","-0.270807686","0.078069797","0.066577289","-0.294712536","0.006718419","-0.015113648","0.25221389","0.14688982","0.090895005","0.178324176"
"566","0","18","0.36819912","-0.149741694","0.195697897","0.111746009","-0.124736258","-0.175709385","-0.268821982","0.089296479","0.074727333","-0.295711602","0.010817981","-0.01490518","0.248517908","0.164621599","0.082457814","0.169883257"
"567","2","28","0.368265961","-0.162203968","0.193244841","0.143878982","-0.12089229","-0.152299557","-0.266705226","0.091452837","0.064069855","-0.321380098","0.007354678","-0.02948191","0.24585574","0.163834855","0.086565173","0.163630754"
"568","0","27","0.348760765","-0.159079078","0.187667869","0.100239608","-0.112143367","-0.160316223","-0.261124242","0.076337694","0.068980034","-0.291818459","0.010880993","-0.018772929","0.240802746","0.143148596","0.097115076","0.176419472"
"569","0","26","0.33954283","-0.155130287","0.193353922","0.130464927","-0.118382329","-0.141871267","-0.254146691","0.089428639","0.065005573","-0.292111722","0.011252385","-0.039887577","0.2342489","0.173342077","0.093933386","0.146521983"
"570","0","26","0.302447712","-0.141038957","0.170613393","0.117214794","-0.100344329","-0.124183321","-0.215183937","0.076660561","0.05791666","-0.249793288","0.006829625","-0.029736918","0.207382867","0.154788543","0.078603828","0.121309468"
"571","0","26","0.427840097","-0.198671449","0.252929339","0.181531888","-0.145795735","-0.176867491","-0.322437028","0.095998206","0.083454218","-0.380923442","0.00123146","-0.039588145","0.288437528","0.222305648","0.11170071","0.182996112"
"572","0","18","0.36355868","-0.160830181","0.193405483","0.101328074","-0.119243572","-0.169066114","-0.272801544","0.072879698","0.072896319","-0.303067942","0.013837021","-0.014041673","0.255047148","0.150788016","0.097033825","0.178948781"
"573","0","18","0.361834438","-0.154754537","0.199355855","0.103344777","-0.11652877","-0.166637458","-0.268510775","0.073638842","0.067143248","-0.302421088","0.011180524","-0.014838198","0.248077309","0.148694147","0.094128735","0.177001722"
"574","0","31","0.42949419","-0.186303451","0.263343054","0.206455339","-0.14232449","-0.162036557","-0.341429612","0.069840851","0.097375666","-0.345980705","-0.009173488","-0.030492226","0.298494429","0.193397512","0.114759874","0.176667672"
"575","0","21","0.253852195","-0.10265834","0.147592733","0.097120973","-0.076917832","-0.10269297","-0.194445167","0.058011463","0.051924824","-0.229236256","0.00604197","-0.028572311","0.156377449","0.121597348","0.054821716","0.119625067"
"576","0","18","0.353898606","-0.158800585","0.197473287","0.101325158","-0.116265571","-0.165822288","-0.265852589","0.070613842","0.0661855","-0.294828069","0.011935663","-0.015265431","0.251233748","0.151042863","0.089656056","0.178462072"
"577","1","61","0.311506699","-0.142134788","0.17189655","0.120159447","-0.10828241","-0.129227557","-0.237500063","0.072049339","0.053794498","-0.272540697","0.010480267","-0.020841763","0.212116556","0.154398322","0.086832396","0.138579372"
"578","0","16","0.441829765","-0.187008026","0.237171149","0.155681466","-0.140035146","-0.186744295","-0.325279084","0.096467666","0.08267245","-0.372060424","0.003972657","-0.039689249","0.276565342","0.207806449","0.117433196","0.201019305"
"579","0","16","0.441829765","-0.187008026","0.237171149","0.155681466","-0.140035146","-0.186744295","-0.325279084","0.096467666","0.08267245","-0.372060424","0.003972657","-0.039689249","0.276565342","0.207806449","0.117433196","0.201019305"
"580","0","16","0.441829765","-0.187008026","0.237171149","0.155681466","-0.140035146","-0.186744295","-0.325279084","0.096467666","0.08267245","-0.372060424","0.003972657","-0.039689249","0.276565342","0.207806449","0.117433196","0.201019305"
"581","0","16","0.438849946","-0.184293901","0.235009884","0.157357864","-0.145758507","-0.188429425","-0.322184145","0.092775474","0.082530402","-0.362189968","0.001301675","-0.038477724","0.27424186","0.211295617","0.105160769","0.191197065"
"582","0","16","0.390716398","-0.167923609","0.211407722","0.143627959","-0.127253404","-0.171239842","-0.289497692","0.082282027","0.077764291","-0.325553498","0.004877177","-0.036924791","0.248051828","0.190176388","0.092150146","0.173284592"
"583","0","16","0.440770222","-0.183647957","0.241568584","0.167376621","-0.140261721","-0.179331443","-0.321982102","0.09823236","0.080074994","-0.379535711","0.006223171","-0.045752684","0.277741018","0.212081595","0.120083513","0.196581453"
"584","0","16","0.440770222","-0.183647957","0.241568584","0.167376621","-0.140261721","-0.179331443","-0.321982102","0.09823236","0.080074994","-0.379535711","0.006223171","-0.045752684","0.277741018","0.212081595","0.120083513","0.196581453"
"585","0","18","0.361259187","-0.16282217","0.198635258","0.098059903","-0.117824666","-0.169494678","-0.273654336","0.076894624","0.073217791","-0.302857341","0.010391723","-0.016423015","0.25423731","0.149974814","0.096936501","0.175761761"
"586","0","14","0.369331228","-0.156373189","0.205476954","0.113614359","-0.11216641","-0.168593782","-0.278131117","0.079137781","0.082724437","-0.309143208","0.008768545","-0.030626844","0.252859406","0.159648981","0.09408216","0.183118198"
"587","0","14","0.370672895","-0.159870852","0.20631723","0.106436004","-0.112514741","-0.172195456","-0.274948173","0.079270123","0.0781857","-0.303436302","0.007439036","-0.022615633","0.258005932","0.151994195","0.093318209","0.185237242"
"588","0","18","0.371936066","-0.158777525","0.20481268","0.102656406","-0.116458798","-0.172968297","-0.276865561","0.080660624","0.074715384","-0.305551454","0.007529873","-0.018046226","0.260324702","0.152489199","0.098133815","0.185455237"
"589","0","18","0.355427247","-0.159616145","0.192612981","0.096709759","-0.115485303","-0.169818752","-0.263953542","0.072322432","0.070613228","-0.299815459","0.013272911","-0.01390724","0.252911524","0.146335908","0.093059236","0.177971283"
"590","0","18","0.365155097","-0.158195652","0.197600526","0.102048634","-0.116851983","-0.164594272","-0.273188685","0.075797437","0.066509662","-0.301407744","0.011721597","-0.014286401","0.250808577","0.152833343","0.094270499","0.174992817"
"591","0","31","0.439459492","-0.180414215","0.261782749","0.211111831","-0.138972239","-0.165369604","-0.341362422","0.072763943","0.102269146","-0.344013563","-0.012348835","-0.03570852","0.295155038","0.199798569","0.123279725","0.173586004"
"592","0","54","0.404291236","-0.176127453","0.226753805","0.138524421","-0.12556022","-0.16114006","-0.292061224","0.08855228","0.077566787","-0.351954005","0.004799552","-0.030764825","0.261139646","0.184047266","0.105212428","0.184152984"
"593","0","18","0.356483288","-0.158524339","0.19683951","0.099910666","-0.113944391","-0.169596253","-0.271353379","0.077476081","0.070525038","-0.299588006","0.012972532","-0.015315149","0.252169913","0.151529615","0.097425967","0.175325"
"594","0","18","0.355632169","-0.15763021","0.196812079","0.101106334","-0.118624288","-0.164156202","-0.270575381","0.070367068","0.070161567","-0.297653043","0.007066585","-0.013031745","0.252267837","0.153753923","0.091213328","0.18046822"
"595","0","18","0.358314383","-0.152618389","0.194961071","0.098635565","-0.115706399","-0.170219043","-0.265016236","0.072842695","0.06607771","-0.297269381","0.010093818","-0.010465724","0.246611231","0.152513415","0.095078933","0.17869282"
"596","0","31","0.378318872","-0.16924182","0.215760047","0.114184479","-0.120921222","-0.169039885","-0.279081978","0.074727887","0.077517168","-0.315358151","0.006971861","-0.022360628","0.262644246","0.162845352","0.101867181","0.18275603"
"597","0","31","0.376194161","-0.171129636","0.221011446","0.121135214","-0.118816567","-0.165897505","-0.281219614","0.078156734","0.070282135","-0.311979517","0.008484553","-0.024486087","0.259312653","0.165186106","0.10384021","0.179765758"
"598","0","14","0.360132801","-0.163517433","0.194797121","0.103422557","-0.114251845","-0.167065043","-0.272422174","0.074819356","0.070142188","-0.300786435","0.00916402","-0.014986882","0.252662535","0.155196678","0.089523425","0.175218424"
"599","0","18","0.361395972","-0.162424106","0.193292572","0.099642959","-0.118195902","-0.167837885","-0.274339562","0.076209856","0.066671871","-0.302901588","0.009254857","-0.010417476","0.254981305","0.155691682","0.094339032","0.175436419"
"600","0","31","0.335482667","-0.140065837","0.189874049","0.134290719","-0.105546712","-0.137468328","-0.237267594","0.060574313","0.067679603","-0.275149938","-0.007395806","-0.018713711","0.223692521","0.142517523","0.083674484","0.132662247"
"601","0","4","0.271382075","-0.124014833","0.146354893","0.096756576","-0.097251199","-0.112534003","-0.190813935","0.047660906","0.054314984","-0.230502545","0.011196202","-0.023256925","0.179288033","0.12350546","0.06112014","0.107802075"
"602","0","18","0.361106168","-0.154408935","0.19622832","0.096264916","-0.117674164","-0.164259227","-0.269722602","0.075382822","0.072607373","-0.300169229","0.007292642","-0.012069483","0.247847135","0.148084489","0.090236028","0.176262226"
"603","0","18","0.358630133","-0.159278037","0.19175883","0.101177879","-0.113953061","-0.167978942","-0.270635861","0.075144753","0.071663661","-0.301923563","0.010003955","-0.013451252","0.253476622","0.150728471","0.0899485","0.180600516"
"604","1","47","0.337572956","-0.156055721","0.198439383","0.117579747","-0.101453814","-0.140596436","-0.24770298","0.073011313","0.064837262","-0.296274256","0.010791792","-0.024109823","0.239019703","0.143966126","0.086501236","0.154773155"
"605","0","47","0.348326524","-0.155442032","0.188042078","0.107340892","-0.103609618","-0.157823621","-0.256218051","0.069599454","0.063503942","-0.287965542","0.003416725","-0.013848793","0.236917603","0.145354548","0.093444158","0.170420132"
"606","0","18","0.360677999","-0.154843842","0.194555442","0.102533307","-0.116769469","-0.166362825","-0.271770269","0.07491979","0.069382273","-0.301570409","0.008895655","-0.017478889","0.253734215","0.148914894","0.095129789","0.175831784"
"607","0","18","0.35895503","-0.156304079","0.199299762","0.098330895","-0.118259","-0.169148524","-0.265904569","0.073829701","0.067601462","-0.301680913","0.011784492","-0.0145355","0.253376939","0.148619743","0.095110405","0.180612005"
"608","0","18","0.400603708","-0.169647786","0.217547884","0.121261184","-0.125081029","-0.180065379","-0.301144537","0.084496778","0.073121333","-0.331893666","0.008258898","-0.014770588","0.274154527","0.17265225","0.103511223","0.190441855"
"609","1","7","0.335607502","-0.147400598","0.186372858","0.138288203","-0.106990321","-0.150500986","-0.263710284","0.073342752","0.060047191","-0.27580708","-0.000458944","-0.02214339","0.214959016","0.180009422","0.083261314","0.15870174"
"610","0","18","0.337516017","-0.14291382","0.17903441","0.130283723","-0.113465598","-0.145994594","-0.252726758","0.065690819","0.066124521","-0.283213388","0.011389401","-0.015424344","0.225976359","0.149494865","0.089304954","0.132825715"
"611","2","14","0.443458527","-0.196142584","0.254019665","0.156742177","-0.13679181","-0.200557926","-0.33205229","0.104845468","0.076821734","-0.379761291","0.01757795","-0.037637099","0.313756136","0.193801022","0.108938234","0.202163615"
"612","2","14","0.443458527","-0.196142584","0.254019665","0.156742177","-0.13679181","-0.200557926","-0.33205229","0.104845468","0.076821734","-0.379761291","0.01757795","-0.037637099","0.313756136","0.193801022","0.108938234","0.202163615"
"613","2","14","0.443458527","-0.196142584","0.254019665","0.156742177","-0.13679181","-0.200557926","-0.33205229","0.104845468","0.076821734","-0.379761291","0.01757795","-0.037637099","0.313756136","0.193801022","0.108938234","0.202163615"
"614","2","14","0.443458527","-0.196142584","0.254019665","0.156742177","-0.13679181","-0.200557926","-0.33205229","0.104845468","0.076821734","-0.379761291","0.01757795","-0.037637099","0.313756136","0.193801022","0.108938234","0.202163615"
"615","2","14","0.443458527","-0.196142584","0.254019665","0.156742177","-0.13679181","-0.200557926","-0.33205229","0.104845468","0.076821734","-0.379761291","0.01757795","-0.037637099","0.313756136","0.193801022","0.108938234","0.202163615"
"616","0","18","0.385820523","-0.157935107","0.208345123","0.128059516","-0.128566058","-0.182838075","-0.292776555","0.088970781","0.078495759","-0.311425592","0.005511163","-0.014516492","0.261663834","0.179472255","0.094293329","0.177363632"
"617","0","18","0.385820523","-0.157935107","0.208345123","0.128059516","-0.128566058","-0.182838075","-0.292776555","0.088970781","0.078495759","-0.311425592","0.005511163","-0.014516492","0.261663834","0.179472255","0.094293329","0.177363632"
"618","0","64","0.395524981","-0.170956484","0.215199979","0.160679072","-0.130529753","-0.164979848","-0.285727908","0.092148586","0.068540262","-0.349287728","0.020310372","-0.040024096","0.274672021","0.177018456","0.099938479","0.171453576"
"619","0","31","0.434194301","-0.180746596","0.259361927","0.210417116","-0.137789975","-0.158711369","-0.334429491","0.067405749","0.103771246","-0.347406029","-0.016379608","-0.033703172","0.290013666","0.19313987","0.115225435","0.175617077"
"620","0","14","0.359596608","-0.157908274","0.192876412","0.104264312","-0.114361029","-0.166747236","-0.263906774","0.076149157","0.072489477","-0.296672105","0.011442285","-0.018955742","0.248943969","0.153006678","0.090794968","0.180081607"
"621","0","14","0.360898745","-0.159223238","0.20249939","0.11285935","-0.116865975","-0.166014944","-0.270712051","0.070227457","0.082135406","-0.308636573","0.011351221","-0.023939768","0.250262774","0.162529471","0.088728169","0.175220229"
"622","0","14","0.362240412","-0.162720901","0.203339666","0.105680995","-0.117214306","-0.169616618","-0.267529107","0.070359798","0.07759667","-0.302929667","0.010021712","-0.015928556","0.255409299","0.154874685","0.087964218","0.177339272"
"623","0","18","0.363503583","-0.161627574","0.201835116","0.101901397","-0.121158363","-0.170389459","-0.269446495","0.071750299","0.074126353","-0.30504482","0.010112549","-0.01135915","0.257728069","0.155369689","0.092779824","0.177557267"
"624","0","18","0.362259121","-0.155631729","0.196891275","0.098985296","-0.111915817","-0.170365123","-0.267051848","0.073179286","0.066643945","-0.299711986","0.009225651","-0.016701586","0.249170621","0.150707899","0.091844048","0.174887575"
"625","0","18","0.356802561","-0.154487011","0.19631768","0.099269785","-0.115667035","-0.168173608","-0.265291198","0.0720862","0.0694688","-0.301802601","0.009857949","-0.012699453","0.249133612","0.15097373","0.097388023","0.181048023"
"626","1","26","0.383225857","-0.184765914","0.220032889","0.165334432","-0.126048062","-0.153451357","-0.281109047","0.094545189","0.073565488","-0.33213998","-0.00397513","-0.032051604","0.260276166","0.191517167","0.092890033","0.156796909"
"627","0","18","0.361367262","-0.159372525","0.196762829","0.099889412","-0.115240702","-0.170447436","-0.264052215","0.071946075","0.065863543","-0.299076208","0.006349402","-0.010333018","0.25194341","0.147061295","0.094022488","0.175432447"
"628","0","31","0.42968928","-0.178113034","0.258753912","0.209036819","-0.137781839","-0.163309575","-0.334253921","0.071720552","0.09543172","-0.347121072","-0.012870776","-0.029180462","0.294917065","0.19672327","0.117207579","0.172883864"
"629","2","34","0.366081889","-0.167061272","0.210225756","0.131121905","-0.114353746","-0.155495875","-0.267646505","0.07813031","0.073486132","-0.31863915","0.020267269","-0.03466124","0.248444356","0.170236371","0.096660407","0.162867555"
"630","2","34","0.357149318","-0.163216638","0.205227367","0.125226115","-0.109639783","-0.152769361","-0.263938009","0.07116644","0.067821712","-0.304497156","0.018052577","-0.033131449","0.243173573","0.163016194","0.096201102","0.163640003"
"631","0","18","0.363988649","-0.16239035","0.193000223","0.0964121","-0.114347262","-0.165831805","-0.266602068","0.076163569","0.071686714","-0.298996657","0.014198065","-0.011576961","0.250610586","0.149513123","0.092478499","0.17848824"
"632","0","18","0.36036331","-0.15839404","0.192242773","0.098891956","-0.118176162","-0.16366888","-0.267457046","0.077440387","0.069374276","-0.297742208","0.013812219","-0.014424265","0.253182508","0.151999521","0.092032789","0.17341634"
"633","0","18","0.35773131","-0.157622223","0.19502047","0.101599369","-0.119546734","-0.168249488","-0.266527518","0.073732531","0.072373779","-0.295351596","0.010514599","-0.012651071","0.249428562","0.147122779","0.094986859","0.173678166"
"634","0","18","0.357459794","-0.153145645","0.196326523","0.10136372","-0.114977479","-0.166623519","-0.263376653","0.071085797","0.065244701","-0.295450217","0.00852165","-0.015903035","0.246175571","0.147212171","0.0904869","0.1772752"
"635","0","31","0.433902612","-0.180062368","0.257795679","0.204939105","-0.140216581","-0.160175309","-0.335668345","0.068762269","0.10218003","-0.342116873","-0.010822791","-0.031520317","0.290879862","0.192711405","0.121332832","0.174706949"
"636","0","18","0.358430843","-0.155982389","0.194574807","0.096409891","-0.114493512","-0.166433883","-0.268850763","0.077622629","0.067150341","-0.295988958","0.013771812","-0.017133138","0.253832081","0.151110932","0.097494819","0.17635255"
"637","0","18","0.322914143","-0.150352109","0.180371863","0.091978166","-0.104265931","-0.1504595","-0.2407629","0.067187461","0.068359706","-0.268196436","0.003642912","-0.018582611","0.222781441","0.132125846","0.088322219","0.158482036"
"638","0","31","0.348493628","-0.15134718","0.195844705","0.123971681","-0.119952133","-0.154451976","-0.254807428","0.077949339","0.070228646","-0.281225314","0.009494099","-0.019542043","0.231030311","0.159741049","0.081125308","0.153482005"
"639","0","26","0.380527148","-0.167731776","0.207914279","0.153306089","-0.118627547","-0.145466668","-0.272414966","0.092406435","0.058551224","-0.322672653","0.009782834","-0.029964966","0.250686343","0.18573904","0.085361321","0.14884058"
"640","0","49","0.396746548","-0.171719967","0.221729531","0.140018268","-0.130011802","-0.171340168","-0.300576325","0.085919003","0.072142147","-0.323969342","-0.000530874","-0.027068517","0.268520625","0.17430371","0.094589992","0.183713717"
"641","0","31","0.435923258","-0.177710555","0.262080584","0.203054895","-0.13729847","-0.166478557","-0.337698778","0.069895448","0.101787771","-0.341294815","-0.009810728","-0.027904626","0.294199584","0.198499509","0.118823591","0.172351536"
"642","0","18","0.359454871","-0.160778076","0.198393657","0.10057078","-0.119481168","-0.167818243","-0.268830228","0.074083904","0.068779156","-0.294180162","0.013790083","-0.011222301","0.248194046","0.153095914","0.090959934","0.175443851"
"643","0","18","0.357104779","-0.158005152","0.198173335","0.098107639","-0.114048692","-0.164174869","-0.265014781","0.076348077","0.070498929","-0.302645262","0.012069106","-0.010083361","0.253349523","0.153311078","0.096566038","0.174460736"
"644","0","31","0.432210805","-0.182482174","0.258649537","0.208231137","-0.139948957","-0.164674011","-0.335161494","0.069305859","0.104244167","-0.341863712","-0.009466294","-0.033054482","0.296591347","0.197549669","0.123383386","0.173596974"
"645","0","31","0.406240726","-0.166373543","0.245584697","0.192168766","-0.128261127","-0.152824226","-0.316893301","0.070845727","0.096145898","-0.324910516","-0.012878772","-0.030549896","0.280990283","0.18175423","0.11661303","0.166072477"
"646","0","31","0.445875534","-0.183933466","0.265217168","0.212297338","-0.141860191","-0.169089652","-0.346599422","0.07636245","0.104041006","-0.354138025","-0.012851655","-0.032714652","0.30340925","0.197255182","0.122965098","0.178488356"
"647","0","31","0.445875534","-0.183933466","0.265217168","0.212297338","-0.141860191","-0.169089652","-0.346599422","0.07636245","0.104041006","-0.354138025","-0.012851655","-0.032714652","0.30340925","0.197255182","0.122965098","0.178488356"
